date,reviewer_id,content_category,shift,region,decision_outcome,correct_decision,processing_time_mins,sla_breached
2024-05-24,REV_002,Animal Cruelty,Night,AMER,Escalated,True,4.9,False
2024-05-24,REV_019,Bullying,Afternoon,APAC,Removed,True,10.64,True
2024-05-24,REV_012,Hate Speech,Afternoon,EMEA,Removed,True,2.72,False
2024-05-24,REV_010,Violence,Afternoon,EMEA,Kept,False,4.65,False
2024-05-24,REV_011,Hate Speech,Afternoon,APAC,Kept,True,14.51,True
2024-05-24,REV_016,Animal Cruelty,Night,AMER,Kept,True,8.46,False
2024-05-24,REV_009,Self Harm,Afternoon,EMEA,Escalated,True,5.34,False
2024-05-24,REV_010,Child Safety,Afternoon,APAC,Escalated,True,7.37,False
2024-05-24,REV_020,Child Safety,Night,EMEA,Escalated,True,5.34,False
2024-05-24,REV_011,Violence,Afternoon,EMEA,Escalated,True,10.37,True
2024-05-24,REV_004,Bullying,Morning,EMEA,Escalated,True,6.56,False
2024-05-24,REV_009,Violence,Night,AMER,Removed,True,3.26,False
2024-05-24,REV_020,Hate Speech,Morning,APAC,Kept,True,14.49,True
2024-05-24,REV_015,Self Harm,Morning,AMER,Removed,True,7.09,False
2024-05-24,REV_010,Self Harm,Afternoon,AMER,Removed,True,9.24,False
2024-05-24,REV_012,Violence,Morning,AMER,Removed,True,1.94,False
2024-05-24,REV_012,Child Safety,Afternoon,AMER,Kept,True,4.12,False
2024-05-24,REV_015,Hate Speech,Afternoon,EMEA,Removed,False,13.67,True
2024-05-24,REV_018,Violence,Night,AMER,Kept,True,8.24,False
2024-05-24,REV_007,Hate Speech,Morning,AMER,Kept,True,3.71,False
2024-05-24,REV_020,Violence,Night,AMER,Escalated,True,11.26,True
2024-05-24,REV_009,Violence,Afternoon,APAC,Removed,True,5.37,False
2024-05-24,REV_017,Bullying,Morning,AMER,Removed,True,4.67,False
2024-05-24,REV_010,Bullying,Night,APAC,Escalated,True,6.45,False
2024-05-24,REV_010,Violence,Morning,APAC,Kept,True,3.93,False
2024-05-24,REV_017,Bullying,Afternoon,APAC,Kept,True,6.14,False
2024-05-24,REV_016,Animal Cruelty,Afternoon,AMER,Kept,True,9.97,False
2024-05-24,REV_005,Child Safety,Night,APAC,Removed,False,2.99,False
2024-05-24,REV_009,Child Safety,Morning,EMEA,Removed,True,4.28,False
2024-05-24,REV_003,Child Safety,Afternoon,EMEA,Removed,True,3.89,False
2024-05-24,REV_007,Child Safety,Morning,EMEA,Escalated,True,2.77,False
2024-05-24,REV_001,Hate Speech,Morning,AMER,Kept,True,8.34,False
2024-05-24,REV_011,Hate Speech,Night,APAC,Removed,False,8.86,False
2024-05-24,REV_009,Animal Cruelty,Afternoon,EMEA,Removed,True,1.85,False
2024-05-24,REV_002,Violence,Morning,AMER,Removed,True,10.09,True
2024-05-24,REV_018,Self Harm,Afternoon,EMEA,Kept,True,13.4,True
2024-05-24,REV_014,Bullying,Night,AMER,Removed,True,7.13,False
2024-05-24,REV_014,Violence,Night,AMER,Escalated,True,6.52,False
2024-05-24,REV_020,Self Harm,Morning,APAC,Escalated,True,2.11,False
2024-05-24,REV_009,Self Harm,Morning,EMEA,Removed,True,4.19,False
2024-05-24,REV_006,Violence,Morning,AMER,Escalated,True,11.22,True
2024-05-24,REV_002,Hate Speech,Night,AMER,Removed,True,12.44,True
2024-05-24,REV_007,Child Safety,Morning,APAC,Kept,True,13.47,True
2024-05-24,REV_016,Self Harm,Night,APAC,Kept,False,6.86,False
2024-05-24,REV_020,Self Harm,Night,APAC,Escalated,True,5.15,False
2024-05-24,REV_019,Violence,Morning,AMER,Escalated,True,5.88,False
2024-05-24,REV_004,Self Harm,Morning,APAC,Removed,True,2.07,False
2024-05-24,REV_004,Violence,Night,APAC,Kept,False,13.53,True
2024-05-24,REV_005,Self Harm,Night,APAC,Removed,True,9.99,False
2024-05-24,REV_004,Hate Speech,Night,AMER,Removed,True,3.21,False
2024-05-24,REV_003,Animal Cruelty,Night,APAC,Removed,False,11.84,True
2024-05-24,REV_015,Bullying,Night,APAC,Escalated,True,2.42,False
2024-05-24,REV_010,Animal Cruelty,Night,EMEA,Removed,False,11.46,True
2024-05-24,REV_005,Child Safety,Afternoon,EMEA,Escalated,True,12.92,True
2024-05-24,REV_012,Hate Speech,Night,APAC,Kept,True,13.71,True
2024-05-24,REV_006,Violence,Afternoon,EMEA,Escalated,False,3.73,False
2024-05-24,REV_014,Animal Cruelty,Night,APAC,Removed,True,5.51,False
2024-05-24,REV_003,Self Harm,Afternoon,APAC,Removed,False,6.52,False
2024-05-24,REV_020,Bullying,Morning,APAC,Escalated,True,6.39,False
2024-05-24,REV_003,Self Harm,Morning,EMEA,Kept,False,1.76,False
2024-05-24,REV_015,Self Harm,Night,APAC,Removed,True,10.04,True
2024-05-24,REV_008,Hate Speech,Night,APAC,Removed,True,8.84,False
2024-05-24,REV_007,Child Safety,Morning,APAC,Escalated,True,5.86,False
2024-05-24,REV_001,Animal Cruelty,Morning,APAC,Kept,True,4.55,False
2024-05-24,REV_003,Bullying,Night,APAC,Removed,True,14.73,True
2024-05-24,REV_009,Self Harm,Night,EMEA,Escalated,True,11.45,True
2024-05-24,REV_011,Self Harm,Afternoon,AMER,Removed,True,5.17,False
2024-05-24,REV_008,Violence,Afternoon,APAC,Removed,True,3.76,False
2024-05-24,REV_019,Hate Speech,Night,EMEA,Kept,True,5.64,False
2024-05-24,REV_006,Animal Cruelty,Night,EMEA,Kept,True,9.13,False
2024-05-24,REV_007,Bullying,Afternoon,AMER,Escalated,True,9.06,False
2024-05-24,REV_006,Animal Cruelty,Morning,AMER,Kept,True,5.68,False
2024-05-24,REV_020,Child Safety,Afternoon,APAC,Kept,True,2.81,False
2024-05-24,REV_013,Bullying,Night,EMEA,Removed,True,11.13,True
2024-05-24,REV_016,Self Harm,Morning,APAC,Escalated,True,14.83,True
2024-05-24,REV_016,Violence,Afternoon,EMEA,Removed,True,7.35,False
2024-05-25,REV_002,Animal Cruelty,Afternoon,AMER,Escalated,False,8.34,False
2024-05-25,REV_015,Child Safety,Afternoon,EMEA,Removed,False,13.27,True
2024-05-25,REV_003,Child Safety,Night,APAC,Kept,True,3.83,False
2024-05-25,REV_008,Child Safety,Afternoon,EMEA,Kept,True,7.49,False
2024-05-25,REV_001,Self Harm,Morning,APAC,Removed,True,14.64,True
2024-05-25,REV_018,Bullying,Afternoon,AMER,Kept,True,11.02,True
2024-05-25,REV_009,Self Harm,Afternoon,AMER,Escalated,True,14.63,True
2024-05-25,REV_003,Self Harm,Afternoon,AMER,Escalated,True,6.51,False
2024-05-25,REV_009,Self Harm,Morning,AMER,Kept,True,4.48,False
2024-05-25,REV_001,Bullying,Morning,APAC,Kept,True,3.9,False
2024-05-25,REV_007,Self Harm,Afternoon,EMEA,Escalated,True,5.94,False
2024-05-25,REV_006,Hate Speech,Afternoon,EMEA,Removed,True,9.56,False
2024-05-25,REV_018,Animal Cruelty,Afternoon,EMEA,Escalated,True,7.45,False
2024-05-25,REV_001,Self Harm,Morning,APAC,Escalated,True,2.15,False
2024-05-25,REV_014,Bullying,Night,EMEA,Kept,True,4.63,False
2024-05-25,REV_014,Child Safety,Night,AMER,Kept,True,11.9,True
2024-05-25,REV_002,Child Safety,Morning,APAC,Kept,True,13.82,True
2024-05-25,REV_010,Animal Cruelty,Night,APAC,Kept,True,12.67,True
2024-05-25,REV_017,Violence,Afternoon,APAC,Kept,True,10.65,True
2024-05-25,REV_014,Self Harm,Morning,EMEA,Kept,True,7.8,False
2024-05-25,REV_013,Violence,Morning,AMER,Kept,True,8.07,False
2024-05-25,REV_015,Violence,Afternoon,AMER,Escalated,True,14.84,True
2024-05-25,REV_011,Animal Cruelty,Morning,APAC,Kept,True,2.71,False
2024-05-25,REV_016,Bullying,Morning,EMEA,Kept,True,14.79,True
2024-05-25,REV_016,Self Harm,Afternoon,EMEA,Escalated,True,4.14,False
2024-05-25,REV_012,Violence,Afternoon,EMEA,Kept,True,6.2,False
2024-05-25,REV_003,Self Harm,Morning,APAC,Escalated,False,11.39,True
2024-05-25,REV_009,Hate Speech,Morning,AMER,Escalated,True,5.04,False
2024-05-25,REV_016,Hate Speech,Morning,APAC,Escalated,True,11.2,True
2024-05-25,REV_002,Animal Cruelty,Afternoon,APAC,Kept,False,11.75,True
2024-05-25,REV_017,Bullying,Morning,APAC,Kept,True,3.4,False
2024-05-25,REV_009,Violence,Night,EMEA,Kept,True,6.48,False
2024-05-25,REV_010,Hate Speech,Afternoon,EMEA,Escalated,True,13.09,True
2024-05-25,REV_015,Animal Cruelty,Morning,APAC,Escalated,True,5.11,False
2024-05-25,REV_002,Violence,Night,AMER,Escalated,True,6.37,False
2024-05-25,REV_004,Child Safety,Afternoon,APAC,Kept,True,12.37,True
2024-05-25,REV_014,Bullying,Night,EMEA,Escalated,True,7.3,False
2024-05-25,REV_010,Violence,Morning,APAC,Removed,True,2.73,False
2024-05-25,REV_020,Bullying,Night,AMER,Kept,True,5.1,False
2024-05-25,REV_007,Violence,Morning,APAC,Kept,False,2.62,False
2024-05-25,REV_017,Self Harm,Night,AMER,Escalated,True,10.79,True
2024-05-25,REV_014,Bullying,Night,APAC,Kept,True,1.58,False
2024-05-25,REV_018,Child Safety,Morning,EMEA,Removed,True,8.62,False
2024-05-25,REV_014,Bullying,Morning,APAC,Escalated,True,4.45,False
2024-05-25,REV_017,Hate Speech,Night,AMER,Kept,True,2.64,False
2024-05-25,REV_013,Self Harm,Night,AMER,Escalated,True,8.17,False
2024-05-25,REV_019,Child Safety,Morning,APAC,Escalated,True,11.17,True
2024-05-25,REV_008,Child Safety,Morning,AMER,Escalated,True,12.25,True
2024-05-25,REV_013,Self Harm,Afternoon,EMEA,Escalated,True,4.57,False
2024-05-25,REV_002,Violence,Night,AMER,Kept,True,5.75,False
2024-05-25,REV_020,Child Safety,Night,APAC,Removed,True,8.2,False
2024-05-25,REV_016,Violence,Afternoon,APAC,Kept,True,14.51,True
2024-05-25,REV_015,Violence,Afternoon,EMEA,Removed,True,11.08,True
2024-05-25,REV_006,Child Safety,Night,APAC,Escalated,True,14.39,True
2024-05-25,REV_016,Hate Speech,Morning,APAC,Removed,True,9.13,False
2024-05-25,REV_003,Animal Cruelty,Night,AMER,Kept,True,2.89,False
2024-05-25,REV_018,Bullying,Afternoon,EMEA,Kept,True,3.22,False
2024-05-25,REV_011,Self Harm,Night,AMER,Kept,True,4.3,False
2024-05-25,REV_012,Violence,Night,AMER,Removed,False,11.15,True
2024-05-25,REV_009,Violence,Morning,EMEA,Removed,True,14.84,True
2024-05-25,REV_005,Hate Speech,Afternoon,AMER,Removed,True,9.24,False
2024-05-25,REV_012,Hate Speech,Morning,AMER,Kept,True,10.04,True
2024-05-25,REV_005,Hate Speech,Afternoon,AMER,Escalated,True,2.05,False
2024-05-25,REV_002,Child Safety,Night,EMEA,Kept,True,10.34,True
2024-05-25,REV_003,Hate Speech,Night,AMER,Kept,True,2.51,False
2024-05-25,REV_004,Child Safety,Afternoon,EMEA,Escalated,True,7.7,False
2024-05-25,REV_009,Child Safety,Afternoon,AMER,Removed,True,7.35,False
2024-05-25,REV_016,Violence,Morning,EMEA,Removed,False,3.15,False
2024-05-25,REV_002,Violence,Night,EMEA,Escalated,True,3.49,False
2024-05-25,REV_001,Child Safety,Morning,AMER,Escalated,False,9.95,False
2024-05-25,REV_006,Bullying,Morning,EMEA,Escalated,True,6.35,False
2024-05-25,REV_005,Violence,Night,APAC,Removed,True,6.91,False
2024-05-25,REV_020,Hate Speech,Morning,AMER,Escalated,False,9.62,False
2024-05-25,REV_020,Child Safety,Afternoon,APAC,Escalated,False,6.68,False
2024-05-25,REV_001,Bullying,Night,APAC,Removed,True,11.29,True
2024-05-25,REV_005,Hate Speech,Night,APAC,Escalated,True,8.48,False
2024-05-25,REV_010,Animal Cruelty,Morning,AMER,Kept,True,6.99,False
2024-05-25,REV_009,Animal Cruelty,Afternoon,APAC,Kept,True,9.65,False
2024-05-25,REV_008,Self Harm,Morning,EMEA,Kept,True,1.91,False
2024-05-25,REV_001,Self Harm,Afternoon,EMEA,Escalated,True,4.61,False
2024-05-25,REV_016,Violence,Morning,AMER,Kept,True,6.07,False
2024-05-25,REV_017,Child Safety,Night,AMER,Kept,True,2.92,False
2024-05-25,REV_019,Child Safety,Morning,AMER,Removed,True,13.58,True
2024-05-25,REV_018,Bullying,Afternoon,EMEA,Escalated,False,2.89,False
2024-05-25,REV_017,Child Safety,Night,EMEA,Kept,True,8.74,False
2024-05-25,REV_002,Child Safety,Morning,EMEA,Kept,True,3.25,False
2024-05-25,REV_006,Hate Speech,Afternoon,EMEA,Removed,True,6.73,False
2024-05-25,REV_004,Hate Speech,Night,AMER,Kept,True,2.69,False
2024-05-25,REV_011,Hate Speech,Afternoon,APAC,Removed,False,9.01,False
2024-05-25,REV_006,Violence,Afternoon,EMEA,Escalated,True,11.84,True
2024-05-25,REV_015,Violence,Afternoon,AMER,Removed,True,8.99,False
2024-05-25,REV_019,Bullying,Afternoon,EMEA,Kept,False,13.12,True
2024-05-25,REV_012,Bullying,Night,APAC,Escalated,True,12.2,True
2024-05-25,REV_015,Self Harm,Afternoon,EMEA,Kept,True,14.42,True
2024-05-25,REV_013,Violence,Morning,APAC,Escalated,True,14.74,True
2024-05-25,REV_016,Violence,Morning,EMEA,Escalated,True,9.81,False
2024-05-25,REV_010,Violence,Night,AMER,Escalated,True,6.79,False
2024-05-25,REV_004,Bullying,Morning,AMER,Removed,True,9.81,False
2024-05-25,REV_002,Hate Speech,Morning,APAC,Removed,True,8.28,False
2024-05-25,REV_017,Self Harm,Morning,AMER,Kept,True,9.47,False
2024-05-25,REV_007,Animal Cruelty,Night,AMER,Escalated,True,12.15,True
2024-05-25,REV_002,Hate Speech,Morning,EMEA,Escalated,True,5.85,False
2024-05-25,REV_003,Bullying,Afternoon,AMER,Kept,True,7.38,False
2024-05-25,REV_014,Bullying,Night,AMER,Removed,True,7.71,False
2024-05-25,REV_015,Bullying,Afternoon,APAC,Kept,True,6.82,False
2024-05-25,REV_013,Violence,Night,AMER,Escalated,True,4.22,False
2024-05-25,REV_014,Hate Speech,Morning,EMEA,Escalated,True,14.97,True
2024-05-25,REV_001,Child Safety,Night,APAC,Kept,True,14.66,True
2024-05-25,REV_010,Hate Speech,Afternoon,APAC,Removed,True,10.97,True
2024-05-25,REV_019,Child Safety,Night,AMER,Kept,True,7.68,False
2024-05-25,REV_017,Animal Cruelty,Morning,EMEA,Escalated,True,10.27,True
2024-05-25,REV_014,Hate Speech,Night,APAC,Removed,True,4.86,False
2024-05-25,REV_005,Bullying,Afternoon,EMEA,Escalated,True,10.53,True
2024-05-25,REV_018,Self Harm,Morning,APAC,Kept,True,1.57,False
2024-05-25,REV_018,Self Harm,Afternoon,APAC,Escalated,True,14.02,True
2024-05-25,REV_013,Bullying,Morning,AMER,Kept,True,14.33,True
2024-05-25,REV_014,Animal Cruelty,Morning,APAC,Escalated,True,12.69,True
2024-05-25,REV_003,Hate Speech,Morning,EMEA,Kept,True,13.58,True
2024-05-25,REV_010,Bullying,Morning,APAC,Kept,True,2.53,False
2024-05-25,REV_013,Self Harm,Morning,AMER,Removed,True,9.44,False
2024-05-25,REV_006,Animal Cruelty,Morning,APAC,Escalated,True,12.08,True
2024-05-25,REV_009,Violence,Afternoon,APAC,Removed,True,9.01,False
2024-05-25,REV_007,Child Safety,Afternoon,EMEA,Removed,True,6.72,False
2024-05-25,REV_013,Hate Speech,Afternoon,EMEA,Escalated,True,5.63,False
2024-05-25,REV_015,Animal Cruelty,Morning,AMER,Removed,True,5.2,False
2024-05-25,REV_019,Bullying,Afternoon,AMER,Escalated,True,8.07,False
2024-05-25,REV_007,Animal Cruelty,Night,APAC,Escalated,True,11.92,True
2024-05-25,REV_020,Violence,Morning,AMER,Kept,True,3.8,False
2024-05-25,REV_012,Hate Speech,Night,AMER,Kept,True,10.85,True
2024-05-25,REV_001,Violence,Afternoon,EMEA,Escalated,True,9.71,False
2024-05-25,REV_019,Self Harm,Night,EMEA,Removed,True,2.6,False
2024-05-25,REV_019,Animal Cruelty,Morning,AMER,Removed,False,9.48,False
2024-05-25,REV_016,Child Safety,Night,AMER,Removed,True,6.39,False
2024-05-25,REV_012,Bullying,Night,APAC,Kept,True,11.82,True
2024-05-25,REV_014,Animal Cruelty,Morning,APAC,Removed,False,2.4,False
2024-05-25,REV_008,Child Safety,Morning,EMEA,Kept,True,13.93,True
2024-05-25,REV_017,Hate Speech,Afternoon,EMEA,Removed,True,9.98,False
2024-05-25,REV_008,Self Harm,Afternoon,EMEA,Kept,False,3.83,False
2024-05-25,REV_005,Child Safety,Night,AMER,Kept,False,7.33,False
2024-05-25,REV_014,Hate Speech,Afternoon,APAC,Escalated,True,14.21,True
2024-05-25,REV_010,Violence,Night,EMEA,Removed,False,13.52,True
2024-05-25,REV_008,Bullying,Afternoon,APAC,Removed,True,1.68,False
2024-05-25,REV_007,Animal Cruelty,Afternoon,EMEA,Kept,True,3.06,False
2024-05-25,REV_013,Animal Cruelty,Afternoon,APAC,Escalated,True,10.08,True
2024-05-25,REV_006,Hate Speech,Night,AMER,Escalated,True,1.91,False
2024-05-25,REV_009,Hate Speech,Afternoon,AMER,Removed,True,11.59,True
2024-05-25,REV_006,Hate Speech,Night,EMEA,Removed,True,13.36,True
2024-05-25,REV_008,Child Safety,Night,AMER,Kept,False,1.75,False
2024-05-25,REV_001,Child Safety,Afternoon,APAC,Escalated,True,14.77,True
2024-05-25,REV_012,Self Harm,Afternoon,AMER,Removed,True,11.65,True
2024-05-25,REV_014,Bullying,Afternoon,APAC,Escalated,True,11.26,True
2024-05-25,REV_005,Hate Speech,Morning,EMEA,Escalated,True,10.54,True
2024-05-25,REV_005,Hate Speech,Night,AMER,Kept,True,14.2,True
2024-05-25,REV_011,Animal Cruelty,Night,APAC,Kept,True,11.43,True
2024-05-25,REV_016,Hate Speech,Morning,APAC,Kept,True,7.42,False
2024-05-25,REV_008,Child Safety,Afternoon,APAC,Kept,True,6.14,False
2024-05-25,REV_016,Child Safety,Morning,AMER,Kept,True,13.76,True
2024-05-25,REV_014,Violence,Night,APAC,Escalated,True,3.45,False
2024-05-26,REV_014,Animal Cruelty,Morning,AMER,Kept,True,7.06,False
2024-05-26,REV_012,Bullying,Night,EMEA,Escalated,True,14.15,True
2024-05-26,REV_013,Violence,Night,APAC,Kept,True,13.46,True
2024-05-26,REV_003,Bullying,Afternoon,APAC,Removed,False,9.53,False
2024-05-26,REV_002,Violence,Afternoon,APAC,Removed,True,3.38,False
2024-05-26,REV_003,Self Harm,Morning,EMEA,Kept,True,12.08,True
2024-05-26,REV_009,Bullying,Afternoon,APAC,Escalated,True,6.48,False
2024-05-26,REV_004,Child Safety,Morning,EMEA,Removed,True,8.24,False
2024-05-26,REV_005,Self Harm,Morning,AMER,Escalated,True,5.73,False
2024-05-26,REV_005,Animal Cruelty,Afternoon,AMER,Kept,True,8.38,False
2024-05-26,REV_009,Violence,Night,AMER,Removed,False,11.26,True
2024-05-26,REV_019,Animal Cruelty,Morning,APAC,Kept,True,6.41,False
2024-05-26,REV_007,Hate Speech,Morning,EMEA,Escalated,True,4.53,False
2024-05-26,REV_011,Self Harm,Night,AMER,Removed,True,11.99,True
2024-05-26,REV_011,Self Harm,Afternoon,AMER,Escalated,True,7.22,False
2024-05-26,REV_003,Violence,Morning,APAC,Kept,True,6.52,False
2024-05-26,REV_012,Bullying,Afternoon,AMER,Escalated,False,6.95,False
2024-05-26,REV_019,Animal Cruelty,Night,AMER,Escalated,True,5.01,False
2024-05-26,REV_002,Animal Cruelty,Afternoon,EMEA,Removed,True,6.19,False
2024-05-26,REV_003,Violence,Morning,AMER,Kept,True,8.54,False
2024-05-26,REV_020,Child Safety,Morning,APAC,Kept,True,9.72,False
2024-05-26,REV_017,Hate Speech,Afternoon,APAC,Kept,True,5.69,False
2024-05-26,REV_001,Bullying,Night,AMER,Removed,True,9.15,False
2024-05-26,REV_006,Hate Speech,Afternoon,EMEA,Escalated,True,11.03,True
2024-05-26,REV_010,Violence,Morning,AMER,Removed,True,2.97,False
2024-05-26,REV_002,Bullying,Morning,EMEA,Kept,True,10.82,True
2024-05-26,REV_004,Child Safety,Afternoon,APAC,Removed,True,13.09,True
2024-05-26,REV_011,Child Safety,Afternoon,APAC,Escalated,False,10.44,True
2024-05-26,REV_008,Child Safety,Morning,EMEA,Removed,True,1.92,False
2024-05-26,REV_006,Animal Cruelty,Night,AMER,Removed,True,4.78,False
2024-05-26,REV_014,Child Safety,Morning,AMER,Escalated,True,7.78,False
2024-05-26,REV_012,Bullying,Afternoon,APAC,Kept,True,7.77,False
2024-05-26,REV_020,Self Harm,Afternoon,EMEA,Kept,False,14.0,True
2024-05-26,REV_004,Hate Speech,Morning,AMER,Kept,True,7.21,False
2024-05-26,REV_016,Child Safety,Morning,AMER,Kept,True,14.37,True
2024-05-26,REV_002,Self Harm,Night,EMEA,Removed,True,6.1,False
2024-05-26,REV_020,Bullying,Night,APAC,Kept,True,9.08,False
2024-05-26,REV_011,Animal Cruelty,Night,AMER,Removed,True,4.36,False
2024-05-26,REV_004,Bullying,Night,EMEA,Removed,True,12.69,True
2024-05-26,REV_017,Self Harm,Night,APAC,Kept,True,13.02,True
2024-05-26,REV_012,Self Harm,Night,EMEA,Escalated,True,11.58,True
2024-05-26,REV_008,Child Safety,Night,AMER,Kept,True,2.5,False
2024-05-26,REV_009,Hate Speech,Afternoon,EMEA,Removed,True,13.29,True
2024-05-26,REV_019,Violence,Morning,APAC,Escalated,False,1.63,False
2024-05-26,REV_002,Violence,Morning,AMER,Escalated,True,3.25,False
2024-05-26,REV_005,Child Safety,Night,EMEA,Kept,True,7.12,False
2024-05-26,REV_017,Self Harm,Morning,AMER,Escalated,True,11.1,True
2024-05-26,REV_001,Self Harm,Afternoon,AMER,Kept,True,5.63,False
2024-05-26,REV_019,Bullying,Morning,EMEA,Removed,True,10.92,True
2024-05-26,REV_017,Bullying,Afternoon,EMEA,Removed,True,7.78,False
2024-05-26,REV_009,Child Safety,Night,EMEA,Removed,True,6.69,False
2024-05-26,REV_009,Self Harm,Afternoon,APAC,Kept,True,5.85,False
2024-05-26,REV_014,Hate Speech,Afternoon,APAC,Escalated,False,1.81,False
2024-05-26,REV_017,Child Safety,Night,EMEA,Removed,True,7.93,False
2024-05-26,REV_004,Violence,Morning,AMER,Kept,True,9.47,False
2024-05-26,REV_003,Hate Speech,Afternoon,AMER,Kept,True,7.4,False
2024-05-26,REV_007,Bullying,Night,EMEA,Escalated,True,12.56,True
2024-05-26,REV_013,Self Harm,Afternoon,AMER,Removed,True,13.33,True
2024-05-26,REV_015,Hate Speech,Night,APAC,Kept,False,13.55,True
2024-05-26,REV_005,Self Harm,Morning,APAC,Removed,True,11.46,True
2024-05-26,REV_003,Bullying,Night,APAC,Kept,True,11.9,True
2024-05-26,REV_004,Self Harm,Afternoon,APAC,Removed,False,12.93,True
2024-05-26,REV_003,Hate Speech,Morning,EMEA,Escalated,True,3.37,False
2024-05-26,REV_020,Animal Cruelty,Night,AMER,Escalated,True,3.5,False
2024-05-26,REV_017,Self Harm,Afternoon,APAC,Escalated,True,12.14,True
2024-05-26,REV_010,Animal Cruelty,Morning,APAC,Escalated,False,4.51,False
2024-05-26,REV_008,Self Harm,Afternoon,APAC,Removed,True,10.12,True
2024-05-26,REV_002,Hate Speech,Night,APAC,Escalated,False,9.5,False
2024-05-26,REV_014,Bullying,Morning,EMEA,Kept,True,8.63,False
2024-05-26,REV_002,Child Safety,Afternoon,EMEA,Removed,True,2.51,False
2024-05-26,REV_003,Bullying,Night,EMEA,Removed,True,5.92,False
2024-05-26,REV_016,Hate Speech,Afternoon,APAC,Escalated,True,10.2,True
2024-05-26,REV_011,Child Safety,Morning,APAC,Escalated,True,6.59,False
2024-05-26,REV_005,Animal Cruelty,Morning,APAC,Kept,True,4.05,False
2024-05-26,REV_013,Child Safety,Night,AMER,Kept,False,5.4,False
2024-05-26,REV_013,Hate Speech,Night,APAC,Removed,True,6.07,False
2024-05-26,REV_004,Animal Cruelty,Night,AMER,Kept,False,2.84,False
2024-05-26,REV_009,Self Harm,Morning,EMEA,Escalated,True,10.16,True
2024-05-26,REV_018,Animal Cruelty,Morning,APAC,Kept,True,9.02,False
2024-05-26,REV_006,Violence,Afternoon,APAC,Escalated,True,3.85,False
2024-05-26,REV_001,Animal Cruelty,Afternoon,APAC,Escalated,True,5.99,False
2024-05-26,REV_005,Bullying,Night,APAC,Kept,True,12.84,True
2024-05-26,REV_006,Child Safety,Night,AMER,Kept,True,14.14,True
2024-05-26,REV_010,Self Harm,Night,AMER,Escalated,True,10.92,True
2024-05-26,REV_002,Animal Cruelty,Morning,EMEA,Kept,True,11.93,True
2024-05-26,REV_016,Hate Speech,Night,APAC,Kept,True,10.92,True
2024-05-26,REV_011,Bullying,Morning,APAC,Removed,True,7.64,False
2024-05-26,REV_007,Hate Speech,Night,AMER,Escalated,True,7.98,False
2024-05-26,REV_006,Self Harm,Morning,APAC,Removed,True,11.31,True
2024-05-26,REV_015,Bullying,Morning,AMER,Removed,True,9.2,False
2024-05-26,REV_017,Bullying,Morning,AMER,Removed,True,3.45,False
2024-05-26,REV_018,Bullying,Night,EMEA,Kept,True,10.0,False
2024-05-26,REV_004,Bullying,Afternoon,EMEA,Removed,True,8.85,False
2024-05-26,REV_016,Hate Speech,Afternoon,EMEA,Kept,True,8.41,False
2024-05-26,REV_010,Violence,Night,APAC,Removed,True,9.3,False
2024-05-26,REV_011,Child Safety,Night,EMEA,Kept,True,7.56,False
2024-05-26,REV_011,Hate Speech,Morning,EMEA,Escalated,True,5.93,False
2024-05-26,REV_014,Violence,Night,AMER,Removed,True,7.26,False
2024-05-26,REV_008,Animal Cruelty,Morning,APAC,Kept,True,5.12,False
2024-05-26,REV_010,Hate Speech,Night,AMER,Removed,True,4.7,False
2024-05-26,REV_010,Animal Cruelty,Night,APAC,Escalated,True,2.27,False
2024-05-26,REV_004,Child Safety,Night,APAC,Kept,True,3.76,False
2024-05-26,REV_009,Animal Cruelty,Night,APAC,Escalated,True,12.31,True
2024-05-26,REV_018,Self Harm,Morning,EMEA,Removed,True,12.61,True
2024-05-26,REV_001,Hate Speech,Afternoon,APAC,Removed,True,14.99,True
2024-05-26,REV_018,Self Harm,Night,AMER,Escalated,True,12.68,True
2024-05-26,REV_017,Hate Speech,Morning,APAC,Kept,True,4.76,False
2024-05-26,REV_004,Animal Cruelty,Night,APAC,Kept,True,14.76,True
2024-05-26,REV_011,Child Safety,Night,AMER,Kept,True,4.14,False
2024-05-26,REV_005,Self Harm,Night,EMEA,Kept,True,6.98,False
2024-05-26,REV_020,Bullying,Morning,EMEA,Kept,True,13.91,True
2024-05-26,REV_011,Bullying,Morning,EMEA,Kept,True,11.85,True
2024-05-26,REV_017,Self Harm,Afternoon,AMER,Kept,False,11.86,True
2024-05-26,REV_009,Child Safety,Afternoon,EMEA,Escalated,True,4.73,False
2024-05-26,REV_012,Self Harm,Afternoon,EMEA,Removed,False,2.94,False
2024-05-26,REV_005,Hate Speech,Morning,APAC,Kept,True,10.61,True
2024-05-26,REV_016,Self Harm,Afternoon,AMER,Kept,True,11.08,True
2024-05-26,REV_012,Animal Cruelty,Night,EMEA,Escalated,True,10.95,True
2024-05-26,REV_002,Hate Speech,Afternoon,EMEA,Escalated,True,6.91,False
2024-05-26,REV_008,Violence,Morning,AMER,Removed,True,10.49,True
2024-05-26,REV_016,Hate Speech,Night,EMEA,Kept,True,4.91,False
2024-05-26,REV_008,Animal Cruelty,Afternoon,APAC,Escalated,True,13.21,True
2024-05-26,REV_020,Hate Speech,Night,AMER,Escalated,True,3.26,False
